Time(s) Residual_Strain
1.50670134e-01 9.21651182e-23
1.50710142e-01 9.39212320e-23
1.50750150e-01 9.51371333e-23
1.50790158e-01 9.58080761e-23
1.50830166e-01 9.59324274e-23
1.50870174e-01 9.55116637e-23
1.50910182e-01 9.45503502e-23
1.50950190e-01 9.30561026e-23
1.50990198e-01 9.10395320e-23
1.51030206e-01 8.85141722e-23
1.51070214e-01 8.54963913e-23
1.51110222e-01 8.20052877e-23
1.51150230e-01 7.80625708e-23
1.51190238e-01 7.36924269e-23
1.51230246e-01 6.89213725e-23
1.51270254e-01 6.37780940e-23
1.51310262e-01 5.82932767e-23
1.51350270e-01 5.24994221e-23
1.51390278e-01 4.64306565e-23
1.51430286e-01 4.01225306e-23
1.51470294e-01 3.36118119e-23
1.51510302e-01 2.69362715e-23
1.51550310e-01 2.01344652e-23
1.51590318e-01 1.32455117e-23
1.51630326e-01 6.30886827e-24
1.51670334e-01 -6.35894573e-25
1.51710342e-01 -7.54931828e-24
1.51750350e-01 -1.43922797e-23
1.51790358e-01 -2.11262121e-23
1.51830366e-01 -2.77133214e-23
1.51870374e-01 -3.41167981e-23
1.51910382e-01 -4.03010224e-23
1.51950390e-01 -4.62317611e-23
1.51990398e-01 -5.18763569e-23
1.52030406e-01 -5.72039073e-23
1.52070414e-01 -6.21854332e-23
1.52110422e-01 -6.67940356e-23
1.52150430e-01 -7.10050399e-23
1.52190438e-01 -7.47961274e-23
1.52230446e-01 -7.81474522e-23
1.52270454e-01 -8.10417445e-23
1.52310462e-01 -8.34643979e-23
1.52350470e-01 -8.54035419e-23
1.52390478e-01 -8.68500984e-23
1.52430486e-01 -8.77978218e-23
1.52470494e-01 -8.82433236e-23
1.52510502e-01 -8.81860800e-23
1.52550510e-01 -8.76284232e-23
1.52590518e-01 -8.65755172e-23
1.52630526e-01 -8.50353169e-23
1.52670534e-01 -8.30185119e-23
1.52710542e-01 -8.05384547e-23
1.52750550e-01 -7.76110745e-23
1.52790558e-01 -7.42547766e-23
1.52830566e-01 -7.04903275e-23
1.52870574e-01 -6.63407280e-23
1.52910582e-01 -6.18310738e-23
1.52950590e-01 -5.69884043e-23
1.52990598e-01 -5.18415413e-23
1.53030606e-01 -4.64209189e-23
1.53070614e-01 -4.07584036e-23
1.53110622e-01 -3.48871078e-23
1.53150630e-01 -2.88411972e-23
1.53190638e-01 -2.26556922e-23
1.53230646e-01 -1.63662659e-23
1.53270654e-01 -1.00090392e-23
1.53310662e-01 -3.62037319e-24
1.53350670e-01 2.76333731e-24
1.53390678e-01 9.10587112e-24
1.53430686e-01 1.53713854e-23
1.53470694e-01 2.15246177e-23
1.53510702e-01 2.75310839e-23
1.53550710e-01 3.33572705e-23
1.53590718e-01 3.89708215e-23
1.53630726e-01 4.43407171e-23
1.53670734e-01 4.94374449e-23
1.53710742e-01 5.42331609e-23
1.53750750e-01 5.87018411e-23
1.53790758e-01 6.28194221e-23
1.53830766e-01 6.65639299e-23
1.53870774e-01 6.99155962e-23
1.53910782e-01 7.28569617e-23
1.53950790e-01 7.53729662e-23
1.53990798e-01 7.74510244e-23
1.54030806e-01 7.90810878e-23
1.54070814e-01 8.02556909e-23
1.54110822e-01 8.09699840e-23
1.54150830e-01 8.12217499e-23
1.54190838e-01 8.10114061e-23
1.54230846e-01 8.03419919e-23
1.54270854e-01 7.92191405e-23
1.54310862e-01 7.76510370e-23
1.54350870e-01 7.56483615e-23
1.54390878e-01 7.32242185e-23
1.54430886e-01 7.03940530e-23
1.54470894e-01 6.71755534e-23
1.54510902e-01 6.35885419e-23
1.54550910e-01 5.96548538e-23
1.54590918e-01 5.53982052e-23
1.54630926e-01 5.08440512e-23
1.54670934e-01 4.60194339e-23
1.54710942e-01 4.09528232e-23
1.54750950e-01 3.56739491e-23
1.54790958e-01 3.02136276e-23
1.54830966e-01 2.46035822e-23
1.54870974e-01 1.88762596e-23
1.54910982e-01 1.30646425e-23
1.54950990e-01 7.20206066e-24
1.54990998e-01 1.32200017e-24
1.55031006e-01 -4.54208751e-24
1.55071014e-01 -1.03569751e-23
1.55111022e-01 -1.60898473e-23
1.55151030e-01 -2.17084855e-23
1.55191038e-01 -2.71814482e-23
1.55231046e-01 -3.24782465e-23
1.55271054e-01 -3.75695132e-23
1.55311062e-01 -4.24271654e-23
1.55351070e-01 -4.70245584e-23
1.55391078e-01 -5.13366315e-23
1.55431086e-01 -5.53400438e-23
1.55471094e-01 -5.90133000e-23
1.55511102e-01 -6.23368649e-23
1.55551110e-01 -6.52932664e-23
1.55591118e-01 -6.78671868e-23
1.55631126e-01 -7.00455408e-23
1.55671134e-01 -7.18175412e-23
1.55711142e-01 -7.31747505e-23
1.55751150e-01 -7.41111200e-23
1.55791158e-01 -7.46230140e-23
1.55831166e-01 -7.47092215e-23
1.55871174e-01 -7.43709525e-23
1.55911182e-01 -7.36118225e-23
1.55951190e-01 -7.24378214e-23
1.55991198e-01 -7.08572707e-23
1.56031206e-01 -6.88807666e-23
1.56071214e-01 -6.65211109e-23
1.56111222e-01 -6.37932295e-23
1.56151230e-01 -6.07140791e-23
1.56191238e-01 -5.73025429e-23
1.56231246e-01 -5.35793157e-23
1.56271254e-01 -4.95667792e-23
1.56311262e-01 -4.52888682e-23
1.56351270e-01 -4.07709283e-23
1.56391278e-01 -3.60395668e-23
1.56431286e-01 -3.11224963e-23
1.56471294e-01 -2.60483731e-23
1.56511302e-01 -2.08466304e-23
1.56551310e-01 -1.55473088e-23
1.56591318e-01 -1.01808827e-23
1.56631326e-01 -4.77808566e-24
1.56671334e-01 6.30264703e-25
1.56711342e-01 6.01344248e-24
1.56751350e-01 1.13409873e-23
1.56791358e-01 1.65828763e-23
1.56831366e-01 2.17096927e-23
1.56871374e-01 2.66927905e-23
1.56911382e-01 3.15044539e-23
1.56951390e-01 3.61180512e-23
1.56991398e-01 4.05081813e-23
1.57031406e-01 4.46508132e-23
1.57071414e-01 4.85234170e-23
1.57111422e-01 5.21050856e-23
1.57151430e-01 5.53766473e-23
1.57191438e-01 5.83207672e-23
1.57231446e-01 6.09220386e-23
1.57271454e-01 6.31670627e-23
1.57311462e-01 6.50445169e-23
1.57351470e-01 6.65452101e-23
1.57391478e-01 6.76621271e-23
1.57431486e-01 6.83904595e-23
1.57471494e-01 6.87276239e-23
1.57511502e-01 6.86732681e-23
1.57551510e-01 6.82292639e-23
1.57591518e-01 6.73996878e-23
1.57631526e-01 6.61907889e-23
1.57671534e-01 6.46109447e-23
1.57711542e-01 6.26706055e-23
1.57751550e-01 6.03822259e-23
1.57791558e-01 5.77601872e-23
1.57831566e-01 5.48207070e-23
1.57871574e-01 5.15817407e-23
1.57911582e-01 4.80628720e-23
1.57951590e-01 4.42851954e-23
1.57991598e-01 4.02711906e-23
1.58031606e-01 3.60445892e-23
1.58071614e-01 3.16302348e-23
1.58111622e-01 2.70539379e-23
1.58151630e-01 2.23423252e-23
1.58191638e-01 1.75226854e-23
1.58231646e-01 1.26228113e-23
1.58271654e-01 7.67084039e-24
1.58311662e-01 2.69509360e-24
1.58351670e-01 -2.27608633e-24
1.58391678e-01 -7.21449570e-24
1.58431686e-01 -1.20922295e-23
1.58471694e-01 -1.68818386e-23
1.58511702e-01 -2.15564837e-23
1.58551710e-01 -2.60900854e-23
1.58591718e-01 -3.04574692e-23
1.58631726e-01 -3.46345045e-23
1.58671734e-01 -3.85982380e-23
1.58711742e-01 -4.23270188e-23
1.58751750e-01 -4.58006164e-23
1.58791758e-01 -4.90003295e-23
1.58831766e-01 -5.19090869e-23
1.58871774e-01 -5.45115367e-23
1.58911782e-01 -5.67941277e-23
1.58951790e-01 -5.87451784e-23
1.58991798e-01 -6.03549364e-23
1.59031806e-01 -6.16156256e-23
1.59071814e-01 -6.25214827e-23
1.59111822e-01 -6.30687818e-23
1.59151830e-01 -6.32558475e-23
1.59191838e-01 -6.30830562e-23
1.59231846e-01 -6.25528256e-23
1.59271854e-01 -6.16695931e-23
1.59311862e-01 -6.04397824e-23
1.59351870e-01 -5.88717590e-23
1.59391878e-01 -5.69757753e-23
1.59431886e-01 -5.47639044e-23
1.59471894e-01 -5.22499645e-23
1.59511902e-01 -4.94494338e-23
1.59551910e-01 -4.63793554e-23
1.59591918e-01 -4.30582347e-23
1.59631926e-01 -3.95059285e-23
1.59671934e-01 -3.57435266e-23
1.59711942e-01 -3.17932274e-23
1.59751950e-01 -2.76782076e-23
1.59791958e-01 -2.34224861e-23
1.59831966e-01 -1.90507850e-23
1.59871974e-01 -1.45883859e-23
1.59911982e-01 -1.00609845e-23
1.59951990e-01 -5.49454283e-24
1.59991998e-01 -9.15141021e-25
1.60032006e-01 3.65117147e-24
1.60072014e-01 8.17852347e-24
1.60112022e-01 1.26413683e-23
1.60152030e-01 1.70146274e-23
1.60192038e-01 2.12738312e-23
1.60232046e-01 2.53952549e-23
1.60272054e-01 2.93560511e-23
1.60312062e-01 3.31343751e-23
1.60352070e-01 3.67095057e-23
1.60392078e-01 4.00619577e-23
1.60432086e-01 4.31735881e-23
1.60472094e-01 4.60276933e-23
1.60512102e-01 4.86090985e-23
1.60552110e-01 5.09042377e-23
1.60592118e-01 5.29012241e-23
1.60632126e-01 5.45899111e-23
1.60672134e-01 5.59619427e-23
1.60712142e-01 5.70107943e-23
1.60752150e-01 5.77318016e-23
1.60792158e-01 5.81221806e-23
1.60832166e-01 5.81810352e-23
1.60872174e-01 5.79093548e-23
1.60912182e-01 5.73100017e-23
1.60952190e-01 5.63876867e-23
1.60992198e-01 5.51489355e-23
1.61032206e-01 5.36020441e-23
1.61072214e-01 5.17570246e-23
1.61112222e-01 4.96255419e-23
1.61152230e-01 4.72208403e-23
1.61192238e-01 4.45576625e-23
1.61232246e-01 4.16521597e-23
1.61272254e-01 3.85217943e-23
1.61312262e-01 3.51852355e-23
1.61352270e-01 3.16622487e-23
1.61392278e-01 2.79735786e-23
1.61432286e-01 2.41408276e-23
1.61472294e-01 2.01863301e-23
1.61512302e-01 1.61330221e-23
1.61552310e-01 1.20043094e-23
1.61592318e-01 7.82393212e-24
1.61632326e-01 3.61582897e-24
1.61672334e-01 -5.95999470e-25
1.61712342e-01 -4.78762734e-24
1.61752350e-01 -8.93533898e-24
1.61792358e-01 -1.30157627e-23
1.61832366e-01 -1.70060023e-23
1.61872374e-01 -2.08837647e-23
1.61912382e-01 -2.46274846e-23
1.61952390e-01 -2.82164438e-23
1.61992398e-01 -3.16308852e-23
1.62032406e-01 -3.48521214e-23
1.62072414e-01 -3.78626368e-23
1.62112422e-01 -4.06461815e-23
1.62152430e-01 -4.31878594e-23
1.62192438e-01 -4.54742069e-23
1.62232446e-01 -4.74932635e-23
1.62272454e-01 -4.92346341e-23
1.62312462e-01 -5.06895415e-23
1.62352470e-01 -5.18508699e-23
1.62392478e-01 -5.27131985e-23
1.62432486e-01 -5.32728255e-23
1.62472494e-01 -5.35277827e-23
1.62512503e-01 -5.34778389e-23
1.62552511e-01 -5.31244952e-23
1.62592519e-01 -5.24709689e-23
1.62632527e-01 -5.15221689e-23
1.62672535e-01 -5.02846604e-23
1.62712543e-01 -4.87666217e-23
1.62752551e-01 -4.69777909e-23
1.62792559e-01 -4.49294048e-23
1.62832567e-01 -4.26341285e-23
1.62872575e-01 -4.01059783e-23
1.62912583e-01 -3.73602366e-23
1.62952591e-01 -3.44133602e-23
1.62992599e-01 -3.12828818e-23
1.63032607e-01 -2.79873066e-23
1.63072615e-01 -2.45460030e-23
1.63112623e-01 -2.09790897e-23
1.63152631e-01 -1.73073178e-23
1.63192639e-01 -1.35519512e-23
1.63232647e-01 -9.73464316e-24
1.63272655e-01 -5.87731230e-24
1.63312663e-01 -2.00201689e-24
1.63352671e-01 1.86917086e-24
1.63392679e-01 5.71429023e-24
1.63432687e-01 9.51161615e-24
1.63472695e-01 1.32397816e-23
1.63512703e-01 1.68778976e-23
1.63552711e-01 2.04056697e-23
1.63592719e-01 2.38035109e-23
1.63632727e-01 2.70526502e-23
1.63672735e-01 3.01352355e-23
1.63712743e-01 3.30344317e-23
1.63752751e-01 3.57345120e-23
1.63792759e-01 3.82209428e-23
1.63832767e-01 4.04804615e-23
1.63872775e-01 4.25011464e-23
1.63912783e-01 4.42724797e-23
1.63952791e-01 4.57854008e-23
1.63992799e-01 4.70323526e-23
1.64032807e-01 4.80073178e-23
1.64072815e-01 4.87058477e-23
1.64112823e-01 4.91250801e-23
1.64152831e-01 4.92637504e-23
1.64192839e-01 4.91221915e-23
1.64232847e-01 4.87023259e-23
1.64272855e-01 4.80076485e-23
1.64312863e-01 4.70432003e-23
1.64352871e-01 4.58155338e-23
1.64392879e-01 4.43326695e-23
1.64432887e-01 4.26040447e-23
1.64472895e-01 4.06404543e-23
1.64512903e-01 3.84539840e-23
1.64552911e-01 3.60579365e-23
1.64592919e-01 3.34667513e-23
1.64632927e-01 3.06959178e-23
1.64672935e-01 2.77618839e-23
1.64712943e-01 2.46819577e-23
1.64752951e-01 2.14742071e-23
1.64792959e-01 1.81573531e-23
1.64832967e-01 1.47506614e-23
1.64872975e-01 1.12738309e-23
1.64912983e-01 7.74687994e-24
1.64952991e-01 4.19003161e-24
1.64992999e-01 6.23597831e-25
1.65033007e-01 -2.93213609e-24
1.65073015e-01 -6.45702661e-24
1.65113023e-01 -9.93118569e-24
1.65153031e-01 -1.33350927e-23
1.65193039e-01 -1.66497039e-23
1.65233047e-01 -1.98565583e-23
1.65273055e-01 -2.29378806e-23
1.65313063e-01 -2.58766790e-23
1.65353071e-01 -2.86568387e-23
1.65393079e-01 -3.12632099e-23
1.65433087e-01 -3.36816897e-23
1.65473095e-01 -3.58992986e-23
1.65513103e-01 -3.79042488e-23
1.65553111e-01 -3.96860072e-23
1.65593119e-01 -4.12353498e-23
1.65633127e-01 -4.25444087e-23
1.65673135e-01 -4.36067116e-23
1.65713143e-01 -4.44172131e-23
1.65753151e-01 -4.49723172e-23
1.65793159e-01 -4.52698922e-23
1.65833167e-01 -4.53092771e-23
1.65873175e-01 -4.50912793e-23
1.65913183e-01 -4.46181638e-23
1.65953191e-01 -4.38936355e-23
1.65993199e-01 -4.29228112e-23
1.66033207e-01 -4.17121858e-23
1.66073215e-01 -4.02695898e-23
1.66113223e-01 -3.86041391e-23
1.66153231e-01 -3.67261784e-23
1.66193239e-01 -3.46472177e-23
1.66233247e-01 -3.23798619e-23
1.66273255e-01 -2.99377354e-23
1.66313263e-01 -2.73354001e-23
1.66353271e-01 -2.45882694e-23
1.66393279e-01 -2.17125174e-23
1.66433287e-01 -1.87249834e-23
1.66473295e-01 -1.56430743e-23
1.66513303e-01 -1.24846633e-23
1.66553311e-01 -9.26798653e-24
1.66593319e-01 -6.01153795e-24
1.66633327e-01 -2.73396361e-24
1.66673335e-01 5.46045000e-25
1.66713343e-01 3.80985722e-24
1.66753351e-01 7.03900869e-24
1.66793359e-01 1.02153056e-23
1.66833367e-01 1.33209268e-23
1.66873375e-01 1.63385235e-23
1.66913383e-01 1.92513160e-23
1.66953391e-01 2.20431866e-23
1.66993399e-01 2.46987682e-23
1.67033407e-01 2.72035291e-23
1.67073415e-01 2.95438517e-23
1.67113423e-01 3.17071062e-23
1.67153431e-01 3.36817187e-23
1.67193439e-01 3.54572323e-23
1.67233447e-01 3.70243621e-23
1.67273455e-01 3.83750434e-23
1.67313463e-01 3.95024726e-23
1.67353471e-01 4.04011404e-23
1.67393479e-01 4.10668585e-23
1.67433487e-01 4.14967776e-23
1.67473495e-01 4.16893985e-23
1.67513503e-01 4.16445753e-23
1.67553511e-01 4.13635103e-23
1.67593519e-01 4.08487425e-23
1.67633527e-01 4.01041275e-23
1.67673535e-01 3.91348102e-23
1.67713543e-01 3.79471908e-23
1.67753551e-01 3.65488830e-23
1.67793559e-01 3.49486666e-23
1.67833567e-01 3.31564323e-23
1.67873575e-01 3.11831214e-23
1.67913583e-01 2.90406597e-23
1.67953591e-01 2.67418856e-23
1.67993599e-01 2.43004735e-23
1.68033607e-01 2.17308531e-23
1.68073615e-01 1.90481244e-23
1.68113623e-01 1.62679691e-23
1.68153631e-01 1.34065594e-23
1.68193639e-01 1.04804643e-23
1.68233647e-01 7.50655390e-24
1.68273655e-01 4.50190222e-24
1.68313663e-01 1.48368976e-24
1.68353671e-01 -1.53089462e-24
1.68393679e-01 -4.52475130e-24
1.68433687e-01 -7.48096659e-24
1.68473695e-01 -1.03829080e-23
1.68513703e-01 -1.32143177e-23
1.68553711e-01 -1.59594031e-23
1.68593719e-01 -1.86029246e-23
1.68633727e-01 -2.11302803e-23
1.68673735e-01 -2.35275859e-23
1.68713743e-01 -2.57817509e-23
1.68753751e-01 -2.78805498e-23
1.68793759e-01 -2.98126877e-23
1.68833767e-01 -3.15678612e-23
1.68873775e-01 -3.31368125e-23
1.68913783e-01 -3.45113782e-23
1.68953791e-01 -3.56845307e-23
1.68993799e-01 -3.66504142e-23
1.69033807e-01 -3.74043728e-23
1.69073815e-01 -3.79429724e-23
1.69113823e-01 -3.82640152e-23
1.69153831e-01 -3.83665474e-23
1.69193839e-01 -3.82508592e-23
1.69233847e-01 -3.79184787e-23
1.69273855e-01 -3.73721581e-23
1.69313863e-01 -3.66158533e-23
1.69353871e-01 -3.56546961e-23
1.69393879e-01 -3.44949611e-23
1.69433887e-01 -3.31440253e-23
1.69473895e-01 -3.16103213e-23
1.69513903e-01 -2.99032859e-23
1.69553911e-01 -2.80333023e-23
1.69593919e-01 -2.60116372e-23
1.69633927e-01 -2.38503734e-23
1.69673935e-01 -2.15623380e-23
1.69713943e-01 -1.91610266e-23
1.69753951e-01 -1.66605240e-23
1.69793959e-01 -1.40754219e-23
1.69833967e-01 -1.14207339e-23
1.69873975e-01 -8.71180889e-24
1.69913983e-01 -5.96424223e-24
1.69953991e-01 -3.19378644e-24
1.69993999e-01 -4.16261084e-25
1.70034007e-01 2.35253731e-24
1.70074015e-01 5.09692481e-24
1.70114023e-01 7.80141873e-24
1.70154031e-01 1.04508246e-23
1.70194039e-01 1.30303215e-23
1.70234047e-01 1.55255445e-23
1.70274055e-01 1.79226644e-23
1.70314063e-01 2.02084641e-23
1.70354071e-01 2.23704115e-23
1.70394079e-01 2.43967275e-23
1.70434087e-01 2.62764500e-23
1.70474095e-01 2.79994929e-23
1.70514103e-01 2.95567000e-23
1.70554111e-01 3.09398930e-23
1.70594119e-01 3.21419140e-23
1.70634127e-01 3.31566626e-23
1.70674135e-01 3.39791256e-23
1.70714143e-01 3.46054016e-23
1.70754151e-01 3.50327185e-23
1.70794159e-01 3.52594447e-23
1.70834167e-01 3.52850941e-23
1.70874175e-01 3.51103238e-23
1.70914183e-01 3.47369263e-23
1.70954191e-01 3.41678146e-23
1.70994199e-01 3.34070009e-23
1.71034207e-01 3.24595699e-23
1.71074215e-01 3.13316454e-23
1.71114223e-01 3.00303514e-23
1.71154231e-01 2.85637678e-23
1.71194239e-01 2.69408804e-23
1.71234247e-01 2.51715267e-23
1.71274255e-01 2.32663362e-23
1.71314263e-01 2.12366673e-23
1.71354271e-01 1.90945398e-23
1.71394279e-01 1.68525636e-23
1.71434287e-01 1.45238654e-23
1.71474295e-01 1.21220117e-23
1.71514303e-01 9.66093023e-24
1.71554311e-01 7.15482925e-24
1.71594319e-01 4.61811593e-24
1.71634327e-01 2.06531369e-24
1.71674335e-01 -4.89020705e-25
1.71714343e-01 -3.03037991e-24
1.71754351e-01 -5.54438818e-24
1.71794359e-01 -8.01688241e-24
1.71834367e-01 -1.04339918e-23
1.71874375e-01 -1.27822152e-23
1.71914383e-01 -1.50484966e-23
1.71954391e-01 -1.72202973e-23
1.71994399e-01 -1.92856650e-23
1.72034407e-01 -2.12332993e-23
1.72074415e-01 -2.30526134e-23
1.72114423e-01 -2.47337912e-23
1.72154431e-01 -2.62678400e-23
1.72194439e-01 -2.76466383e-23
1.72234447e-01 -2.88629785e-23
1.72274455e-01 -2.99106039e-23
1.72314463e-01 -3.07842407e-23
1.72354471e-01 -3.14796238e-23
1.72394479e-01 -3.19935172e-23
1.72434487e-01 -3.23237282e-23
1.72474495e-01 -3.24691155e-23
1.72514503e-01 -3.24295917e-23
1.72554511e-01 -3.22061195e-23
1.72594519e-01 -3.18007020e-23
1.72634527e-01 -3.12163673e-23
1.72674535e-01 -3.04571471e-23
1.72714543e-01 -2.95280499e-23
1.72754551e-01 -2.84350286e-23
1.72794559e-01 -2.71849428e-23
1.72834567e-01 -2.57855166e-23
1.72874575e-01 -2.42452909e-23
1.72914583e-01 -2.25735719e-23
1.72954591e-01 -2.07803753e-23
1.72994599e-01 -1.88763662e-23
1.73034607e-01 -1.68727962e-23
1.73074615e-01 -1.47814375e-23
1.73114623e-01 -1.26145134e-23
1.73154631e-01 -1.03846275e-23
1.73194639e-01 -8.10469047e-24
1.73234647e-01 -5.78784560e-24
1.73274655e-01 -3.44739324e-24
1.73314663e-01 -1.09671463e-24
1.73354671e-01 1.25080433e-24
1.73394679e-01 3.58184915e-24
1.73434687e-01 5.88325203e-24
1.73474695e-01 8.14206600e-24
1.73514703e-01 1.03456376e-23
1.73554711e-01 1.24816775e-23
1.73594719e-01 1.45383287e-23
1.73634727e-01 1.65042326e-23
1.73674735e-01 1.83685907e-23
1.73714743e-01 2.01212243e-23
1.73754751e-01 2.17526297e-23
1.73794759e-01 2.32540292e-23
1.73834767e-01 2.46174183e-23
1.73874775e-01 2.58356080e-23
1.73914783e-01 2.69022623e-23
1.73954791e-01 2.78119306e-23
1.73994799e-01 2.85600754e-23
1.74034807e-01 2.91430946e-23
1.74074815e-01 2.95583374e-23
1.74114823e-01 2.98041164e-23
1.74154831e-01 2.98797130e-23
1.74194839e-01 2.97853774e-23
1.74234847e-01 2.95223237e-23
1.74274855e-01 2.90927191e-23
1.74314863e-01 2.84996673e-23
1.74354871e-01 2.77471878e-23
1.74394879e-01 2.68401891e-23
1.74434887e-01 2.57844373e-23
1.74474895e-01 2.45865199e-23
1.74514903e-01 2.32538054e-23
1.74554911e-01 2.17943977e-23
1.74594919e-01 2.02170881e-23
1.74634927e-01 1.85313019e-23
1.74674935e-01 1.67470425e-23
1.74714943e-01 1.48748326e-23
1.74754951e-01 1.29256521e-23
1.74794959e-01 1.09108739e-23
1.74834967e-01 8.84219825e-24
1.74874975e-01 6.73158429e-24
1.74914983e-01 4.59118169e-24
1.74954991e-01 2.43326069e-24
1.74994999e-01 2.70141966e-25
1.75035007e-01 -1.88587346e-24
1.75075015e-01 -4.02257403e-24
1.75115023e-01 -6.12790659e-24
1.75155031e-01 -8.19004419e-24
1.75195039e-01 -1.01974523e-23
1.75235047e-01 -1.21389532e-23
1.75275055e-01 -1.40037880e-23
1.75315063e-01 -1.57816759e-23
1.75355071e-01 -1.74628707e-23
1.75395079e-01 -1.90382143e-23
1.75435087e-01 -2.04991859e-23
1.75475095e-01 -2.18379481e-23
1.75515103e-01 -2.30473885e-23
1.75555111e-01 -2.41211574e-23
1.75595119e-01 -2.50537005e-23
1.75635127e-01 -2.58402877e-23
1.75675135e-01 -2.64770362e-23
1.75715143e-01 -2.69609293e-23
1.75755151e-01 -2.72898303e-23
1.75795159e-01 -2.74624908e-23
1.75835167e-01 -2.74785544e-23
1.75875175e-01 -2.73385552e-23
1.75915183e-01 -2.70439112e-23
1.75955191e-01 -2.65969125e-23
1.75995199e-01 -2.60007050e-23
1.76035207e-01 -2.52592694e-23
1.76075215e-01 -2.43773946e-23
1.76115223e-01 -2.33606479e-23
1.76155231e-01 -2.22153401e-23
1.76195239e-01 -2.09484863e-23
1.76235247e-01 -1.95677642e-23
1.76275255e-01 -1.80814667e-23
1.76315263e-01 -1.64984533e-23
1.76355271e-01 -1.48280971e-23
1.76395279e-01 -1.30802297e-23
1.76435287e-01 -1.12650833e-23
1.76475295e-01 -9.39323139e-24
1.76515303e-01 -7.47552704e-24
1.76555311e-01 -5.52304036e-24
1.76595319e-01 -3.54699470e-24
1.76635327e-01 -1.55870234e-24
1.76675335e-01 4.30500062e-25
1.76715343e-01 2.40931597e-24
1.76755351e-01 4.36655290e-24
1.76795359e-01 6.29118559e-24
1.76835367e-01 8.17241785e-24
1.76875375e-01 9.99974304e-24
1.76915383e-01 1.17630025e-23
1.76955391e-01 1.34524417e-23
1.76995399e-01 1.50587645e-23
1.77035407e-01 1.65731833e-23
1.77075415e-01 1.79874676e-23
1.77115423e-01 1.92939881e-23
1.77155431e-01 2.04857580e-23
1.77195439e-01 2.15564696e-23
1.77235447e-01 2.25005276e-23
1.77275455e-01 2.33130784e-23
1.77315463e-01 2.39900340e-23
1.77355471e-01 2.45280926e-23
1.77395479e-01 2.49247543e-23
1.77435487e-01 2.51783318e-23
1.77475495e-01 2.52879567e-23
1.77515503e-01 2.52535815e-23
1.77555511e-01 2.50759763e-23
1.77595519e-01 2.47567213e-23
1.77635527e-01 2.42981945e-23
1.77675535e-01 2.37035551e-23
1.77715543e-01 2.29767224e-23
1.77755551e-01 2.21223504e-23
1.77795559e-01 2.11457990e-23
1.77835567e-01 2.00530997e-23
1.77875575e-01 1.88509198e-23
1.77915583e-01 1.75465214e-23
1.77955591e-01 1.61477177e-23
1.77995599e-01 1.46628268e-23
1.78035607e-01 1.31006224e-23
1.78075615e-01 1.14702820e-23
1.78115623e-01 9.78133319e-24
1.78155631e-01 8.04359838e-24
1.78195639e-01 6.26713766e-24
1.78235647e-01 4.46219079e-24
1.78275655e-01 2.63911841e-24
1.78315663e-01 8.08342642e-25
1.78355671e-01 -1.01971223e-24
1.78395679e-01 -2.83467902e-24
1.78435687e-01 -4.62630623e-24
1.78475695e-01 -6.38451578e-24
1.78515703e-01 -8.09945957e-24
1.78555711e-01 -9.76157443e-24
1.78595719e-01 -1.13616353e-23
1.78635727e-01 -1.28908062e-23
1.78675735e-01 -1.43406890e-23
1.78715743e-01 -1.57033690e-23
1.78755751e-01 -1.69714585e-23
1.78795759e-01 -1.81381360e-23
1.78835767e-01 -1.91971830e-23
1.78875775e-01 -2.01430170e-23
1.78915783e-01 -2.09707204e-23
1.78955791e-01 -2.16760660e-23
1.78995799e-01 -2.22555380e-23
1.79035807e-01 -2.27063492e-23
1.79075815e-01 -2.30264540e-23
1.79115823e-01 -2.32145571e-23
1.79155831e-01 -2.32701177e-23
1.79195839e-01 -2.31933495e-23
1.79235847e-01 -2.29852167e-23
1.79275855e-01 -2.26474255e-23
1.79315863e-01 -2.21824111e-23
1.79355871e-01 -2.15933216e-23
1.79395879e-01 -2.08839966e-23
1.79435887e-01 -2.00589432e-23
1.79475895e-01 -1.91233073e-23
1.79515903e-01 -1.80828422e-23
1.79555911e-01 -1.69438733e-23
1.79595919e-01 -1.57132598e-23
1.79635927e-01 -1.43983542e-23
1.79675935e-01 -1.30069577e-23
1.79715943e-01 -1.15472750e-23
1.79755951e-01 -1.00278653e-23
1.79795959e-01 -8.45759317e-24
1.79835967e-01 -6.84557615e-24
1.79875975e-01 -5.20113254e-24
1.79915983e-01 -3.53372749e-24
1.79955991e-01 -1.85291873e-24
1.79995999e-01 -1.68301900e-25
1.80036007e-01 1.51054405e-24
1.80076015e-01 3.17411117e-24
1.80116023e-01 4.81301622e-24
1.80156031e-01 6.41805344e-24
1.80196039e-01 7.98024608e-24
1.80236047e-01 9.49089649e-24
1.80276055e-01 1.09416343e-23
1.80316063e-01 1.23244629e-23
1.80356071e-01 1.36318027e-23
1.80396079e-01 1.48565335e-23
1.80436087e-01 1.59920320e-23
1.80476095e-01 1.70322082e-23
1.80516103e-01 1.79715375e-23
1.80556111e-01 1.88050900e-23
1.80596119e-01 1.95285558e-23
1.80636127e-01 2.01382672e-23
1.80676135e-01 2.06312171e-23
1.80716143e-01 2.10050732e-23
1.80756151e-01 2.12581885e-23
1.80796159e-01 2.13896081e-23
1.80836167e-01 2.13990720e-23
1.80876175e-01 2.12870133e-23
